"Word1" "Word2" "Creativity" "Class"
"12928" "stars" "universe" 2.16666666666667 "Turkers"
"12929" "universe" "reality" 2.16666666666667 "Turkers"
"12930" "reality" "time" 2.16666666666667 "Turkers"
"12931" "paper" "scraper" 2.72222222222222 "Turkers"
"12932" "scraper" "leaf" 2.72222222222222 "Turkers"
"12933" "leaf" "deer" 2.72222222222222 "Turkers"
"12934" "deer" "mouse" 2.72222222222222 "Turkers"
"12935" "mouse" "moose" 2.72222222222222 "Turkers"
"12936" "moose" "tree" 2.72222222222222 "Turkers"
"12937" "tree" "bee" 2.72222222222222 "Turkers"
"12938" "bee" "death" 2.72222222222222 "Turkers"
"12939" "death" "hollow" 2.72222222222222 "Turkers"
"12940" "hollow" "man" 2.72222222222222 "Turkers"
"12941" "man" "trash" 2.72222222222222 "Turkers"
"12942" "trash" "burn" 2.72222222222222 "Turkers"
"12943" "burn" "corn" 2.72222222222222 "Turkers"
"12944" "corn" "sale" 2.72222222222222 "Turkers"
"12945" "sale" "sea" 2.72222222222222 "Turkers"
"12946" "sea" "ocean" 2.72222222222222 "Turkers"
"12947" "ocean" "earth" 2.72222222222222 "Turkers"
"12948" "earth" "dirt" 2.72222222222222 "Turkers"
"12951" "candle" "stick" 2.33333333333333 "Turkers"
"12952" "stick" "fire" 2.33333333333333 "Turkers"
"12953" "fire" "water" 2.33333333333333 "Turkers"
"12954" "water" "bucket" 2.33333333333333 "Turkers"
"12955" "bucket" "well" 2.33333333333333 "Turkers"
"12956" "well" "rope" 2.33333333333333 "Turkers"
"12957" "rope" "noose" 2.33333333333333 "Turkers"
"12958" "noose" "hangman" 2.33333333333333 "Turkers"
"12959" "hangman" "game" 2.33333333333333 "Turkers"
"12960" "game" "children" 2.33333333333333 "Turkers"
"12961" "children" "toys" 2.33333333333333 "Turkers"
"12962" "toys" "soccer" 2.33333333333333 "Turkers"
"12963" "soccer" "cup" 2.33333333333333 "Turkers"
"12964" "cup" "juice" 2.33333333333333 "Turkers"
"12965" "juice" "orange" 2.33333333333333 "Turkers"
"12966" "orange" "warmth" 2.33333333333333 "Turkers"
"12967" "warmth" "blanket" 2.33333333333333 "Turkers"
"12968" "blanket" "cabin" 2.33333333333333 "Turkers"
"12969" "cabin" "woods" 2.33333333333333 "Turkers"
"12970" "snow" "cold" 1.77777777777778 "Turkers"
"12973" "hands" "gloves" 1.77777777777778 "Turkers"
"12974" "gloves" "fingers" 1.77777777777778 "Turkers"
"12975" "fingers" "running" 1.77777777777778 "Turkers"
"12976" "running" "frozen" 1.77777777777778 "Turkers"
"12977" "frozen" "sunlight" 1.77777777777778 "Turkers"
"12978" "sunlight" "fire" 1.77777777777778 "Turkers"
"12979" "fire" "smoke" 1.77777777777778 "Turkers"
"12980" "smoke" "warm" 1.77777777777778 "Turkers"
"12981" "warm" "sun" 1.77777777777778 "Turkers"
"12982" "sun" "south" 1.77777777777778 "Turkers"
"12983" "south" "car" 1.77777777777778 "Turkers"
"12984" "car" "vacation" 1.77777777777778 "Turkers"
"12985" "vacation" "beach" 1.77777777777778 "Turkers"
"12986" "beach" "skiing" 1.77777777777778 "Turkers"
"12987" "skiing" "new" 1.77777777777778 "Turkers"
"12988" "new" "boots" 1.77777777777778 "Turkers"
"12989" "boots" "skis" 1.77777777777778 "Turkers"
"12990" "paper" "clips" 1.72222222222222 "Turkers"
"12991" "clips" "hold" 1.72222222222222 "Turkers"
"12992" "hold" "things" 1.72222222222222 "Turkers"
"12993" "things" "together" 1.72222222222222 "Turkers"
"12994" "together" "so" 1.72222222222222 "Turkers"
"12995" "so" "its" 1.72222222222222 "Turkers"
"12996" "its" "organized" 1.72222222222222 "Turkers"
"12997" "organized" "and" 1.72222222222222 "Turkers"
"13000" "put" "together" 1.72222222222222 "Turkers"
"13001" "together" "nicely" 1.72222222222222 "Turkers"
"13002" "nicely" "and" 1.72222222222222 "Turkers"
"13003" "and" "not" 1.72222222222222 "Turkers"
"13006" "a" "mess" 1.72222222222222 "Turkers"
"13007" "mess" "which" 1.72222222222222 "Turkers"
"13008" "which" "is" 1.72222222222222 "Turkers"
"13009" "is" "very" 1.72222222222222 "Turkers"
"13010" "very" "good" 1.72222222222222 "Turkers"
"13011" "toaster" "oven" 1.27777777777778 "Turkers"
"13012" "oven" "sink" 1.27777777777778 "Turkers"
"13013" "sink" "kitchen" 1.27777777777778 "Turkers"
"13014" "kitchen" "livingroom" 1.27777777777778 "Turkers"
"13015" "livingroom" "home" 1.27777777777778 "Turkers"
"13016" "home" "lawn" 1.27777777777778 "Turkers"
"13017" "lawn" "garden" 1.27777777777778 "Turkers"
"13018" "garden" "roses" 1.27777777777778 "Turkers"
"13019" "roses" "plants" 1.27777777777778 "Turkers"
"13020" "plants" "bees" 1.27777777777778 "Turkers"
"13021" "bees" "honey" 1.27777777777778 "Turkers"
"13022" "honey" "tea" 1.27777777777778 "Turkers"
"13023" "tea" "mug" 1.27777777777778 "Turkers"
"13024" "mug" "dishwasher" 1.27777777777778 "Turkers"
"13025" "dishwasher" "microwave" 1.27777777777778 "Turkers"
"13026" "microwave" "popcorn" 1.27777777777778 "Turkers"
"13027" "popcorn" "movies" 1.27777777777778 "Turkers"
"13028" "movies" "date" 1.27777777777778 "Turkers"
"13029" "date" "partner" 1.27777777777778 "Turkers"
"13030" "toaster" "oven" 2.33333333333333 "Turkers"
"13031" "oven" "pie" 2.33333333333333 "Turkers"
"13032" "pie" "dessert" 2.33333333333333 "Turkers"
"13033" "dessert" "ice" 2.33333333333333 "Turkers"
"13034" "ice" "cream" 2.33333333333333 "Turkers"
"13035" "cream" "candy" 2.33333333333333 "Turkers"
"13036" "candy" "sugar" 2.33333333333333 "Turkers"
"13037" "sugar" "cavitys" 2.33333333333333 "Turkers"
"13038" "cavitys" "dentist" 2.33333333333333 "Turkers"
"13039" "dentist" "pain" 2.33333333333333 "Turkers"
"13040" "pain" "hurt" 2.33333333333333 "Turkers"
"13041" "hurt" "sad" 2.33333333333333 "Turkers"
"13042" "sad" "bad" 2.33333333333333 "Turkers"
"13043" "bad" "mad" 2.33333333333333 "Turkers"
"13044" "mad" "calm" 2.33333333333333 "Turkers"
"13045" "calm" "down" 2.33333333333333 "Turkers"
"13046" "down" "relax" 2.33333333333333 "Turkers"
"13047" "relax" "tv" 2.33333333333333 "Turkers"
"13048" "tv" "30" 2.33333333333333 "Turkers"
"13049" "30" "rock" 2.33333333333333 "Turkers"
"13050" "rock" "comedy" 2.33333333333333 "Turkers"
"13051" "comedy" "fun" 2.33333333333333 "Turkers"
"13052" "bear" "animal" 1.27777777777778 "Turkers"
"13053" "animal" "forest" 1.27777777777778 "Turkers"
"13054" "forest" "snow" 1.27777777777778 "Turkers"
"13055" "snow" "white" 1.27777777777778 "Turkers"
"13056" "white" "blizzard" 1.27777777777778 "Turkers"
"13057" "blizzard" "cold" 1.27777777777778 "Turkers"
"13058" "cold" "house" 1.27777777777778 "Turkers"
"13059" "house" "warm" 1.27777777777778 "Turkers"
"13060" "warm" "fire" 1.27777777777778 "Turkers"
"13061" "fire" "blanket" 1.27777777777778 "Turkers"
"13062" "blanket" "hot" 1.27777777777778 "Turkers"
"13063" "hot" "cocoa" 1.27777777777778 "Turkers"
"13064" "cocoa" "bath" 1.27777777777778 "Turkers"
"13065" "bath" "sleep" 1.27777777777778 "Turkers"
"13066" "sleep" "sleep" 1.27777777777778 "Turkers"
"13067" "sleep" "in" 1.27777777777778 "Turkers"
"13068" "in" "coffee" 1.27777777777778 "Turkers"
"13069" "coffee" "dress" 1.27777777777778 "Turkers"
"13070" "dress" "warm" 1.27777777777778 "Turkers"
"13071" "warm" "shovel" 1.27777777777778 "Turkers"
"13072" "shovel" "driveway" 1.27777777777778 "Turkers"
"13073" "driveway" "warm" 1.27777777777778 "Turkers"
"13074" "warm" "shower" 1.27777777777778 "Turkers"
"13075" "table" "chair" 1.77777777777778 "Turkers"
"13076" "chair" "dinner" 1.77777777777778 "Turkers"
"13077" "dinner" "food" 1.77777777777778 "Turkers"
"13078" "food" "kitchen" 1.77777777777778 "Turkers"
"13079" "kitchen" "nutrition" 1.77777777777778 "Turkers"
"13080" "nutrition" "health" 1.77777777777778 "Turkers"
"13081" "health" "taste" 1.77777777777778 "Turkers"
"13082" "taste" "fruit" 1.77777777777778 "Turkers"
"13083" "fruit" "plants" 1.77777777777778 "Turkers"
"13084" "plants" "nature" 1.77777777777778 "Turkers"
"13085" "nature" "outdoors" 1.77777777777778 "Turkers"
"13086" "outdoors" "activity" 1.77777777777778 "Turkers"
"13087" "activity" "exercise" 1.77777777777778 "Turkers"
"13088" "exercise" "fitness" 1.77777777777778 "Turkers"
"13089" "fitness" "happiness" 1.77777777777778 "Turkers"
"13090" "happiness" "productivity" 1.77777777777778 "Turkers"
"13091" "productivity" "creativity" 1.77777777777778 "Turkers"
"13092" "creativity" "peace" 1.77777777777778 "Turkers"
"13093" "peace" "l" 1.77777777777778 "Turkers"
"13094" "toaster" "bread" 1.77777777777778 "Turkers"
"13095" "bread" "butter" 1.77777777777778 "Turkers"
"13096" "butter" "milk" 1.77777777777778 "Turkers"
"13097" "milk" "cow" 1.77777777777778 "Turkers"
"13098" "cow" "chicken" 1.77777777777778 "Turkers"
"13099" "chicken" "egg" 1.77777777777778 "Turkers"
"13100" "egg" "yolk" 1.77777777777778 "Turkers"
"13101" "yolk" "cake" 1.77777777777778 "Turkers"
"13102" "cake" "sugar" 1.77777777777778 "Turkers"
"13103" "sugar" "salt" 1.77777777777778 "Turkers"
"13104" "salt" "vinegar" 1.77777777777778 "Turkers"
"13105" "vinegar" "grapes" 1.77777777777778 "Turkers"
"13106" "grapes" "wine" 1.77777777777778 "Turkers"
"13107" "wine" "sickness" 1.77777777777778 "Turkers"
"13108" "sickness" "hospital" 1.77777777777778 "Turkers"
"13109" "hospital" "doctor" 1.77777777777778 "Turkers"
"13110" "doctor" "school" 1.77777777777778 "Turkers"
"13111" "school" "teacher" 1.77777777777778 "Turkers"
"13112" "teacher" "exam" 1.77777777777778 "Turkers"
"13113" "snow" "shovel" 1.83333333333333 "Turkers"
"13114" "shovel" "gravel" 1.83333333333333 "Turkers"
"13115" "gravel" "scoop" 1.83333333333333 "Turkers"
"13116" "scoop" "dirt" 1.83333333333333 "Turkers"
"13117" "dirt" "mover" 1.83333333333333 "Turkers"
"13118" "mover" "van" 1.83333333333333 "Turkers"
"13119" "van" "pool" 1.83333333333333 "Turkers"
"13120" "pool" "swimming" 1.83333333333333 "Turkers"
"13121" "swimming" "summer" 1.83333333333333 "Turkers"
"13122" "summer" "fun" 1.83333333333333 "Turkers"
"13123" "fun" "day" 1.83333333333333 "Turkers"
"13124" "day" "night" 1.83333333333333 "Turkers"
"13125" "night" "date" 1.83333333333333 "Turkers"
"13126" "date" "boyfiend" 1.83333333333333 "Turkers"
"13127" "boyfiend" "girlfriend" 1.83333333333333 "Turkers"
"13128" "girlfriend" "couple" 1.83333333333333 "Turkers"
"13129" "couple" "single" 1.83333333333333 "Turkers"
"13130" "single" "deck" 1.83333333333333 "Turkers"
"13131" "deck" "pool" 1.83333333333333 "Turkers"
"13132" "candle" "matchbox" 1.38888888888889 "Turkers"
"13133" "matchbox" "fire" 1.38888888888889 "Turkers"
"13134" "fire" "light" 1.38888888888889 "Turkers"
"13135" "light" "sun" 1.38888888888889 "Turkers"
"13136" "sun" "sky" 1.38888888888889 "Turkers"
"13137" "sky" "clouds" 1.38888888888889 "Turkers"
"13138" "clouds" "rain" 1.38888888888889 "Turkers"
"13139" "rain" "forest" 1.38888888888889 "Turkers"
"13140" "forest" "mountain" 1.38888888888889 "Turkers"
"13141" "mountain" "river" 1.38888888888889 "Turkers"
"13142" "river" "dam" 1.38888888888889 "Turkers"
"13143" "dam" "fish" 1.38888888888889 "Turkers"
"13144" "fish" "market" 1.38888888888889 "Turkers"
"13145" "market" "vegetables" 1.38888888888889 "Turkers"
"13146" "vegetables" "farmer" 1.38888888888889 "Turkers"
"13147" "farmer" "cow" 1.38888888888889 "Turkers"
"13148" "cow" "milk" 1.38888888888889 "Turkers"
"13149" "milk" "butter" 1.38888888888889 "Turkers"
"13150" "butter" "bread" 1.38888888888889 "Turkers"
"13151" "candle" "light" 2.22222222222222 "Turkers"
"13152" "light" "fire" 2.22222222222222 "Turkers"
"13153" "fire" "wood" 2.22222222222222 "Turkers"
"13154" "wood" "forest" 2.22222222222222 "Turkers"
"13155" "forest" "wildlife" 2.22222222222222 "Turkers"
"13156" "wildlife" "poacher" 2.22222222222222 "Turkers"
"13157" "poacher" "trader" 2.22222222222222 "Turkers"
"13158" "trader" "illegal" 2.22222222222222 "Turkers"
"13159" "illegal" "drugs" 2.22222222222222 "Turkers"
"13160" "drugs" "police" 2.22222222222222 "Turkers"
"13161" "police" "government" 2.22222222222222 "Turkers"
"13162" "government" "country" 2.22222222222222 "Turkers"
"13163" "country" "world" 2.22222222222222 "Turkers"
"13164" "world" "humans" 2.22222222222222 "Turkers"
"13165" "humans" "children" 2.22222222222222 "Turkers"
"13166" "children" "education" 2.22222222222222 "Turkers"
"13167" "education" "wealth" 2.22222222222222 "Turkers"
"13168" "wealth" "banks" 2.22222222222222 "Turkers"
"13169" "banks" "money" 2.22222222222222 "Turkers"
"13170" "candle" "flame" 1.83333333333333 "Turkers"
"13171" "flame" "warm" 1.83333333333333 "Turkers"
"13172" "warm" "hot" 1.83333333333333 "Turkers"
"13173" "hot" "brilliant" 1.83333333333333 "Turkers"
"13174" "brilliant" "home" 1.83333333333333 "Turkers"
"13175" "home" "family" 1.83333333333333 "Turkers"
"13176" "family" "sister" 1.83333333333333 "Turkers"
"13177" "sister" "christmas" 1.83333333333333 "Turkers"
"13178" "christmas" "gifts" 1.83333333333333 "Turkers"
"13179" "gifts" "caring" 1.83333333333333 "Turkers"
"13180" "caring" "love" 1.83333333333333 "Turkers"
"13181" "love" "friendship" 1.83333333333333 "Turkers"
"13182" "friendship" "school" 1.83333333333333 "Turkers"
"13183" "school" "time" 1.83333333333333 "Turkers"
"13184" "time" "space" 1.83333333333333 "Turkers"
"13185" "space" "planets" 1.83333333333333 "Turkers"
"13186" "planets" "sun" 1.83333333333333 "Turkers"
"13187" "sun" "stars" 1.83333333333333 "Turkers"
"13188" "stars" "travel" 1.83333333333333 "Turkers"
"13189" "paper" "sheet" 1.5 "Turkers"
"13190" "sheet" "white" 1.5 "Turkers"
"13191" "white" "soil" 1.5 "Turkers"
"13192" "soil" "blank" 1.5 "Turkers"
"13193" "blank" "color" 1.5 "Turkers"
"13194" "color" "thick" 1.5 "Turkers"
"13195" "thick" "pencil" 1.5 "Turkers"
"13196" "pencil" "wood" 1.5 "Turkers"
"13197" "wood" "news" 1.5 "Turkers"
"13198" "news" "daily" 1.5 "Turkers"
"13199" "daily" "language" 1.5 "Turkers"
"13200" "language" "pen" 1.5 "Turkers"
"13201" "pen" "ink" 1.5 "Turkers"
"13202" "ink" "thin" 1.5 "Turkers"
"13203" "thin" "light" 1.5 "Turkers"
"13204" "light" "weightless" 1.5 "Turkers"
"13205" "weightless" "dark" 1.5 "Turkers"
"13206" "dark" "thrown" 1.5 "Turkers"
"13207" "thrown" "sign" 1.5 "Turkers"
"13208" "toaster" "toast" 1.27777777777778 "Turkers"
"13209" "toast" "bread" 1.27777777777778 "Turkers"
"13210" "bread" "bun" 1.27777777777778 "Turkers"
"13211" "bun" "hot" 1.27777777777778 "Turkers"
"13212" "hot" "dog" 1.27777777777778 "Turkers"
"13213" "dog" "cat" 1.27777777777778 "Turkers"
"13214" "cat" "fur" 1.27777777777778 "Turkers"
"13215" "fur" "rug" 1.27777777777778 "Turkers"
"13216" "rug" "bear" 1.27777777777778 "Turkers"
"13217" "bear" "skin" 1.27777777777778 "Turkers"
"13218" "skin" "soap" 1.27777777777778 "Turkers"
"13219" "soap" "clean" 1.27777777777778 "Turkers"
"13220" "clean" "smell" 1.27777777777778 "Turkers"
"13221" "smell" "nose" 1.27777777777778 "Turkers"
"13222" "nose" "perfume" 1.27777777777778 "Turkers"
"13223" "perfume" "cologne" 1.27777777777778 "Turkers"
"13224" "cologne" "men" 1.27777777777778 "Turkers"
"13225" "men" "cheater" 1.27777777777778 "Turkers"
"13226" "cheater" "women" 1.27777777777778 "Turkers"
"13227" "women" "hate" 1.27777777777778 "Turkers"
"13228" "snow" "cold" 2.16666666666667 "Turkers"
"13229" "cold" "winter" 2.16666666666667 "Turkers"
"13230" "winter" "festive" 2.16666666666667 "Turkers"
"13231" "festive" "holiday" 2.16666666666667 "Turkers"
"13232" "holiday" "togetherness" 2.16666666666667 "Turkers"
"13233" "togetherness" "joy" 2.16666666666667 "Turkers"
"13234" "joy" "family" 2.16666666666667 "Turkers"
"13235" "family" "celebrate" 2.16666666666667 "Turkers"
"13236" "celebrate" "fun" 2.16666666666667 "Turkers"
"13237" "fun" "games" 2.16666666666667 "Turkers"
"13238" "games" "different" 2.16666666666667 "Turkers"
"13241" "openness" "innovative" 2.16666666666667 "Turkers"
"13242" "innovative" "exciting" 2.16666666666667 "Turkers"
"13243" "exciting" "emotion" 2.16666666666667 "Turkers"
"13244" "emotion" "wonder" 2.16666666666667 "Turkers"
"13245" "wonder" "question" 2.16666666666667 "Turkers"
"13246" "question" "answer" 2.16666666666667 "Turkers"
"13247" "answer" "the" 2.16666666666667 "Turkers"
"13248" "paper" "towel" 1.38888888888889 "Turkers"
"13249" "towel" "roll" 1.38888888888889 "Turkers"
"13250" "roll" "wet" 1.38888888888889 "Turkers"
"13251" "wet" "hands" 1.38888888888889 "Turkers"
"13252" "hands" "tree" 1.38888888888889 "Turkers"
"13253" "tree" "leaf" 1.38888888888889 "Turkers"
"13254" "leaf" "branch" 1.38888888888889 "Turkers"
"13255" "branch" "sheet" 1.38888888888889 "Turkers"
"13256" "sheet" "pen" 1.38888888888889 "Turkers"
"13257" "pen" "tablet" 1.38888888888889 "Turkers"
"13258" "tablet" "fault" 1.38888888888889 "Turkers"
"13259" "fault" "blame" 1.38888888888889 "Turkers"
"13260" "blame" "accept" 1.38888888888889 "Turkers"
"13261" "accept" "fair" 1.38888888888889 "Turkers"
"13262" "fair" "nice" 1.38888888888889 "Turkers"
"13263" "nice" "disagree" 1.38888888888889 "Turkers"
"13264" "disagree" "polite" 1.38888888888889 "Turkers"
"13265" "polite" "agree" 1.38888888888889 "Turkers"
"13266" "agree" "communicate" 1.38888888888889 "Turkers"
"13267" "bear" "cub" 1.94444444444444 "Turkers"
"13268" "cub" "baseball" 1.94444444444444 "Turkers"
"13269" "baseball" "april" 1.94444444444444 "Turkers"
"13270" "april" "spring" 1.94444444444444 "Turkers"
"13271" "spring" "winter" 1.94444444444444 "Turkers"
"13272" "winter" "soldier" 1.94444444444444 "Turkers"
"13273" "soldier" "war" 1.94444444444444 "Turkers"
"13274" "war" "death" 1.94444444444444 "Turkers"
"13275" "death" "parents" 1.94444444444444 "Turkers"
"13276" "parents" "sorrow" 1.94444444444444 "Turkers"
"13277" "sorrow" "anger" 1.94444444444444 "Turkers"
"13278" "anger" "annoyance" 1.94444444444444 "Turkers"
"13279" "annoyance" "constant" 1.94444444444444 "Turkers"
"13280" "constant" "contact" 1.94444444444444 "Turkers"
"13281" "contact" "alone" 1.94444444444444 "Turkers"
"13282" "alone" "tired" 1.94444444444444 "Turkers"
"13283" "tired" "sad" 1.94444444444444 "Turkers"
"13284" "sad" "depressed" 1.94444444444444 "Turkers"
"13285" "depressed" "finished" 1.94444444444444 "Turkers"
"13286" "toaster" "toast" 1.5 "Turkers"
"13287" "toast" "bread" 1.5 "Turkers"
"13288" "bread" "wheat" 1.5 "Turkers"
"13289" "wheat" "cereal" 1.5 "Turkers"
"13290" "cereal" "milk" 1.5 "Turkers"
"13291" "milk" "cow" 1.5 "Turkers"
"13292" "cow" "beef" 1.5 "Turkers"
"13293" "beef" "steak" 1.5 "Turkers"
"13294" "steak" "expensive" 1.5 "Turkers"
"13295" "expensive" "restaurant" 1.5 "Turkers"
"13296" "restaurant" "eating" 1.5 "Turkers"
"13297" "eating" "hungry" 1.5 "Turkers"
"13298" "hungry" "dinner" 1.5 "Turkers"
"13299" "dinner" "meal" 1.5 "Turkers"
"13300" "meal" "pasta" 1.5 "Turkers"
"13301" "pasta" "alfredo" 1.5 "Turkers"
"13302" "alfredo" "chicken" 1.5 "Turkers"
"13303" "chicken" "eggs" 1.5 "Turkers"
"13304" "eggs" "omlet" 1.5 "Turkers"
"13305" "table" "leg" 1.38888888888889 "Turkers"
"13306" "leg" "knee" 1.38888888888889 "Turkers"
"13307" "knee" "ankle" 1.38888888888889 "Turkers"
"13308" "ankle" "foot" 1.38888888888889 "Turkers"
"13309" "foot" "jump" 1.38888888888889 "Turkers"
"13310" "jump" "ball" 1.38888888888889 "Turkers"
"13311" "ball" "lick" 1.38888888888889 "Turkers"
"13312" "lick" "game" 1.38888888888889 "Turkers"
"13313" "game" "puzzle" 1.38888888888889 "Turkers"
"13314" "puzzle" "piece" 1.38888888888889 "Turkers"
"13315" "piece" "pizza" 1.38888888888889 "Turkers"
"13316" "pizza" "slice" 1.38888888888889 "Turkers"
"13317" "slice" "cut" 1.38888888888889 "Turkers"
"13318" "cut" "call" 1.38888888888889 "Turkers"
"13319" "call" "fall" 1.38888888888889 "Turkers"
"13320" "fall" "stall" 1.38888888888889 "Turkers"
"13321" "stall" "mall" 1.38888888888889 "Turkers"
"13322" "mall" "brawl" 1.38888888888889 "Turkers"
"13323" "brawl" "gym" 1.38888888888889 "Turkers"
"13324" "bear" "eating" 1.16666666666667 "Turkers"
"13325" "eating" "running" 1.16666666666667 "Turkers"
"13326" "running" "fighting" 1.16666666666667 "Turkers"
"13327" "fighting" "swimming" 1.16666666666667 "Turkers"
